# 1 2 3 4 5
#点横竖撇折

驻	55212232
哀	123524541
弓	525
炮	144145525
茫	233112125
幻	5515
箭	421421142352233
膨	4522232352142444
薪	2331214223414423
蜜	11515141352321
椅	234124123523
稿	423411235235352
杨	2341544
籍	42142122234123323522
仁	4322
丛	41412
症	1241223232
碍	2435235222231
宾	1154323241
撤	232125135224241
醉	235452212414123
乌	4552
坦	23235222
揭	232352245415
敏	42551214241
泳	11215541
齿	32324153
辨	1214224141214223
伊	435224
恩	3524121511
宙	11535232
拾	232412352
篮	4214213342135332
雷	2153111135232
淀	11211523241
纱	5523414
融	2352351423352321
岂	353525
伪	431451
抛	2324554
肌	452245
刑	224333
涌	1125135223
傅	432352231231
匀	4512
奉	22241223
肺	45222353
悬	35222511511
耀	31424551251243122232
韩	233522232253
川	433
瘦	12412432522351
盟	3522452235332
唤	3524535241
纹	5521241
尘	341232
舍	41223352
厌	242411
宅	115425
矩	422412525
隐	53455221511
鼠	4325225115115
倘	4331435352
冻	1225341
歇	3522454154541
燕	2332352322451111
骤	55223322251434441
婶	54211535223
缴	5524352212544241
铃	4222541151
溜	1124515435232
皿	35332
笼	42142124541
譬	52435212142231222352
飘	235332223414541
潜	112224122413522
疏	532321251435
祸	15313523541
胃	352323522
雾	2153111145154
脂	4522453522
豪	12352152454441
贝	3541
卵	4514531
奴	54251
恋	1233411511
钉	4222523
饱	45545525
卓	32352223
扰	2322451
返	4451151
库	1242523
泰	2224131241
猎	45423323522
紫	323245551341
耗	2223414225
肠	4522544
铺	422252352231
锋	422254512223
碱	24352242352541
叠	5151511535222
蚀	455352321
塔	232233412352
牵	241154223
莲	2332523151
刷	52435333
廷	423251
惨	11351241444
锅	422253523541
敦	123525324241
添	11222413111
蛇	35232111545
踪	352323211522341
崇	35311522341
循	443442335222
梯	23411452534
瓷	1245412551
傲	432232544241
捧	23222241223
兽	14352322352
漏	11252423531111
癌	12412352352352353
匹	2455
芬	2334154
魂	2251435224551
舌	423352
洪	112233241
眠	3522252525
递	1452534151
牺	4232235452
玳	223243251
瑁	2232352235222
邮	3523253
骗	552152435233
丹	4512
剑	412114233
屈	52453353
托	232425
衫	15341444
迈	254151
锐	422251435245
柜	23412525
畜	1255135232
鸣	35245152
丁	23
妖	5424241
泼	11254511
奥	435142341241
宪	115423245
牢	1154223
誉	1142411222352
徐	4434122341
掩	23224135225
涨	1125254251
扎	2325
妨	5421254
嫌	5421425223341
溪	1124114551241
胁	45225411
挖	232115415
巾	353
挣	232455223
皱	4552254351
