#横一垂二三点捺，
#叉四插五方块六，
#七角八八九是小，
#点下有横变零头。
# 1  2  3  4  5  6  7  8  9  0
# q  w  e  r  t  y  u  i  o  p
# 横 垂 点 叉 插 框 角 八 小 亠

乾	4841
乿	2291
亀	2771
亂	2221
亃	9221
亄	4211
亅	2000
了	1720
予	1720
争	2750
亊	5000
事	5000
二	1010
亍	1020
于	1040
亏	1002
云	1073
互	1010
亓	1022
五	1010
井	5500
亘	1010
亙	1010
亚	1010
些	2110
亜	1010
亞	1010
亟	1010
亠	0000
亡	0071
亢	0021
交	0040
亥	0080
亦	0033
产	0020
亨	0020
亩	0060
享	0040
京	0090
亭	0020
亮	0021
亰	0090
亲	0090
亳	0071
亵	0073
亶	0010
亹	0010
人	8000
亻	2020
亿	2721
什	2420
仁	2121
仂	2422
仃	2122
仄	7128
仆	2320
仇	2421
仈	2820
仉	2721
今	8020
介	8022
仍	2722
从	8800
仏	2223
仑	8071
仓	8071
仔	2724
仕	2421
他	2421
仗	2520
付	2420
仙	2227
仚	8077
仜	2121
仝	8010
仞	2722
仟	2224
仡	2821
代	2324
令	8030
以	2810
仨	2121
仩	2121
仪	2420
仫	2223
们	2722
仭	2722
仮	2124
仰	2722
仱	2822
仲	2520
仳	2121
仴	2722
仵	2824
件	2520
价	2822
任	2221
份	2822
仿	2022
伀	2823
企	8010
伂	2522
伄	2722
伅	2521
伈	2320
伉	2021
伊	2725
伋	2724
伍	2121
伎	2424
伏	2323
伐	2325
休	2429
伒	2222
伓	2129
伔	2721
伕	2523
众	8088
优	2321
伙	2928
会	8073
伛	2121
伜	2424
伝	2123
伞	8040
伟	2522
伢	2724
伤	2822
伥	2223
伦	2821
伧	2821
伪	2422
伫	2321
伬	2623
伭	2023
伯	2620
估	2426
伲	2721
伳	2421
伴	2925
伶	2823
伸	2520
伺	2722
伻	2124
似	2820
伽	2620
伾	2121
伿	2628
佁	2326
佃	2620
但	2621
佇	2322
佈	2422
佉	2423
佌	2121
位	2021
低	2224
住	2021
佐	2421
佑	2426
佒	2523
体	2523
佔	2126
何	2122
佖	2329
佗	2321
佘	8090
余	8090
佚	2523
佛	2522
作	2821
佝	2722
佞	2124
佟	2723
你	2729
佡	2827
佢	2121
佣	2722
佤	2121
佥	8010
佧	2123
佩	2721
佪	2620
佫	2726
佬	2421
佮	2826
佯	2825
佰	2126
佳	2421
佴	2124
併	2824
佶	2426
佷	2723
佸	2226
佹	2721
佺	2821
佻	2221
佼	2024
佽	7728
佾	2822
使	2520
侀	2220
侁	2421
侂	2021
侃	2621
侄	2121
侅	2028
來	4090
侇	2523
侈	2722
侉	2422
例	2220
侍	2424
侏	2529
侐	2721
侑	2422
侒	2324
侔	2325
侕	2122
侖	8022
侗	2722
侘	2321
侚	2722
供	2428
侜	2724
依	2023
侞	2620
侠	2423
価	2126
侣	2626
侥	2521
侦	2128
侧	2220
侨	2222
侩	2823
侪	2022
侫	2024
侬	2423
侭	2521
侮	2825
侯	2723
侲	2123
侳	2821
侵	2724
侶	2626
侷	2722
侹	2224
侺	2222
侻	2821
便	2124
俀	2224
俁	2623
係	2229
促	2628
俄	2325
俅	2323
俇	2121
俉	2126
俊	2324
俋	2621
俍	2323
俎	8781
俏	2922
俐	2220
俑	2722
俓	2121
俔	2621
俖	2126
俗	2826
俘	2224
俙	2422
俚	2621
俛	2721
俜	2522
保	2629
俞	8022
俟	2323
俠	2423
信	2026
俣	2623
俤	2822
俥	2520
俦	2524
俨	2120
俩	2122
俪	2122
俬	2223
俭	2821
修	2822
俯	2024
俱	2628
俳	2121
俴	2325
俵	2523
俶	2724
俷	2721
俸	2525
俺	2421
俾	2624
倀	2123
倅	2024
倆	2122
倇	2321
倉	8060
個	2620
倌	2327
倍	2026
倎	2528
倏	2723
們	2722
倒	2220
倓	2928
倔	2727
倕	2221
倖	2424
倗	2722
倘	2922
候	2723
倚	2422
倛	2428
倜	2722
倞	2029
借	2426
倠	2021
倡	2626
倢	1528
倣	2824
値	2421
倥	2321
倦	2921
倧	1329
倨	2726
倩	2522
倪	2721
倫	2822
倬	2124
倭	2224
倮	2629
倯	2823
倰	2424
倱	2621
倳	2520
倵	2324
倶	2628
倷	2429
倹	2823
债	2528
值	2421
倾	2128
偀	2423
偁	2224
偃	2121
偅	2221
偆	2526
假	2724
偈	2622
偉	2425
偊	2222
偋	2724
偌	2426
偍	2628
偎	2623
偏	2322
偐	2022
偑	2721
偓	2721
偕	2126
偖	2426
偗	2926
做	2824
偛	2127
停	2022
偝	2122
偞	2429
偟	2621
偠	2124
偡	2421
偢	2928
偣	2026
偤	2826
健	2524
偨	2129
偩	2728
偪	2126
偫	2424
偬	2723
偭	2126
偮	2624
偯	2023
偰	2723
偲	2623
偳	2222
側	2220
偵	2128
偶	2622
偷	2822
偸	2822
偺	2826
偻	2924
偽	2222
偾	2428
偿	2923
傀	2621
傂	2121
傃	2529
傅	2324
傇	2424
傈	2129
傋	2524
傌	2122
傍	2022
傎	2428
傑	2529
傒	2223
傔	2823
傕	2421
傖	2826
傘	8040
備	2422
傚	2824
傛	2326
傜	2727
傝	2622
傞	2821
傢	2323
傣	2529
傥	2921
傧	2328
储	2426
傩	2021
催	2221
傭	2022
傮	2426
傯	2723
傰	2212
傱	2828
傲	2824
傳	2524
傴	2121
債	2528
傶	2325
傷	2822
傸	2423
傺	2229
傻	2624
傽	2024
傾	2128
傿	2122
僁	2223
僂	2524
僄	2129
僅	2421
僆	2523
僇	2722
僈	2624
僉	8088
僊	2121
僋	2828
働	2422
僎	2728
像	2723
僑	2222
僓	2528
僔	2824
僕	2223
僖	2426
僗	2922
僚	2429
僛	2728
僝	2724
僞	2222
僠	2226
僣	2526
僤	2625
僥	2421
僦	2321
僧	2826
僨	2428
僩	2722
僪	2722
僬	2023
僭	2526
僮	2021
僯	2925
僰	4440
僱	2321
僳	2129
僵	2121
僶	2721
僸	2429
價	2128
僻	2024
僽	2923
僾	2224
僿	2321
儀	2825
儁	2022
儂	2523
儃	2021
億	2023
儅	2926
儆	2824
儇	2623
儈	2826
儉	2828
儊	2428
儋	2726
儌	2824
儐	2328
儑	2623
儒	2122
儓	2421
儔	2424
儕	2022
儖	2821
儗	2728
儘	2521
儚	2522
儜	2322
償	2928
儠	2221
儡	2626
儢	2123
儤	2603
儥	2428
儦	2023
儩	2622
優	2124
儭	2621
儮	2121
儰	2022
儱	2121
儲	2426
儳	2721
儴	2023
儵	2723
儷	2121
儸	2621
儹	2428
儺	2021
儻	2923
儼	2624
儽	2629
儿	2201
兀	1021
允	2321
元	1021
兄	6021
充	0021
兆	3211
兇	2221
先	2421
光	9021
克	4021
兌	8021
免	2741
兎	2051
児	2621
兑	8021
兒	7721
兔	1741
兕	7721
兖	0021
兗	0021
兙	4421
党	9021
兜	7721
兟	2421
兢	4421
入	8000
內	4022
全	8010
兩	1022
兪	8022
八	8000
公	8073
六	0080
兮	8020
兰	8010
共	4480
关	8080
兴	9080
兵	7280
其	4480
具	6080
典	5580
兹	8073
养	8022
兼	8023
兽	8060
冀	1180
冁	8753
冂	7722
内	4022
円	7722
冇	4022
冈	7722
冉	5055
冊	7744
册	7744
再	1044
冏	7722
冐	6022
冑	5022
冒	6060
冓	5555
冔	6064
冕	6041
冖	3702
冗	3721
冘	4021
写	3740
军	3750
农	4073
冞	7790
冠	3721
冢	3723
冤	3741
冥	3780
冦	3721
冨	3760
冩	3732
冪	3722
冫	3010
冬	2730
冯	3712
冰	3213
冱	3111
冲	3510
决	3513
冴	3114
况	3611
冶	3316
冷	3812
冹	3314
冻	3419
冼	3411
冽	3210
冾	3816
净	3715
凄	3514
凅	3610
准	3011
凇	3813
凈	3215
凉	3019
凊	3512
凋	3712
凌	3414
凍	3519
凎	3811
减	3315
凐	3111
凑	3518
凔	3816
凖	3040
凗	3211
凘	3212
凛	3019
凜	3019
凝	3718
凞	3733
几	7721
凡	7721
凤	7721
処	2740
凧	7721
凩	7721
凪	7721
凫	2721
凭	2221
凯	2771
凰	7721
凱	2711
凳	1221
凵	2277
凶	2277
凸	7777
凹	7777
出	2277
击	5077
凼	2277
函	1077
凾	1777
凿	3277
刀	1722
刁	1712
刂	2200
刃	1742
刄	1745
分	8022
切	4772
刈	4200
刉	8270
刊	1240
刋	2240
刌	4230
刍	2717
刎	2220
刐	7240
刑	1240
划	5200
刓	1220
刔	5200
刖	7220
列	1220
刘	0240
则	7280
刚	7220
创	8270
刜	5200
初	3722
刞	7210
删	7240
刡	7270
判	9250
別	6220
刧	4772
刨	2270
利	2290
刪	7240
别	6240
刭	1210
刮	2260
到	1210
刱	8745
刲	4210
刳	4220
刵	1240
制	2220
刷	7220
券	9022
刹	4290
刺	5290
刻	0280
刽	8270
刿	2220
剀	2270
剁	7290
剂	0220
剃	8220
剄	1210
剆	3270
則	6280
剉	8210
削	9220
剋	4221
剌	5290
前	8022
剎	4290
剏	8745
剐	6220
剑	8210
剒	4260
剔	6220
剕	1210
剖	0260
剚	5200
剛	7220
剜	3220
剝	2210
剞	4260
剟	8240
剡	9280
剢	1220
剣	8250
剤	0220
剥	2210
剧	7220
剩	2290
剪	8022
剫	0220
剬	2220
剭	7220
剮	7220
副	1260
剰	2290
剱	8755
割	3260
剳	4260
剴	2210
創	8260
剷	0220
剸	5230
剺	5822
剻	2220
剼	2220
剽	1290
剿	2290
劀	1220
劁	2230
劂	7220
劃	5210
劄	8862
劇	2220
劈	7022
劉	7210
劊	8260
劋	6290
劌	1220
劍	8280
劐	4240
劑	0220
劒	8782
劓	2220
劔	8785
劖	2220
劗	2280
劘	0220
劙	2210
力	4002
劝	7442
办	4033
功	1412
加	4600
务	2742
劢	1422
劣	9042
劦	4742
动	1472
助	7412
努	4742
劫	4772
劬	2462
劭	1462
劮	2452
励	7422
劲	1412
劳	4442
労	3242
劵	9042
効	0442
劻	7472
劼	4462
劾	0482
势	5542
勀	4422
勁	1412
勂	2462
勃	4442
勅	5492
勇	1742
勉	2421
勋	6482
勍	0492
勒	4452
勓	2462
動	2412
勖	6462
勗	6012
勘	4472
務	1822
勛	6482
勝	7922
勞	9942
募	4442
勠	1422
勢	4542
勣	5482
勤	4412
勦	2492
勧	8422
勩	4482
勫	2462
勯	0412
勰	4643
勱	4442
勲	2433
勳	2432
勴	2422
勵	7422
勷	0472
勸	4422
勹	2720
勺	2732
勻	2712
勼	2742
勾	2772
勿	2722
匀	2712
匁	2745
匂	2772
包	2771
匆	2745
匈	2772
匉	2742
匊	2792
匋	2772
匍	2722
匎	2772
匏	4721
匐	2762
匑	2742
匒	2762
匕	4071
化	2421
北	1111
匙	6180
匚	7171
匜	7171
匝	7171
匟	7171
匠	7171
匡	7171
匢	7171
匣	7171
匦	7171
匪	7171
匭	7171
匮	7171
匯	7171
匰	7171
匱	7171
匳	7171
匴	7171
匷	7171
匸	7171
匹	7171
区	7171
医	7171
匼	7171
匽	7171
匾	7171
匿	7171
區	7171
十	4000
千	2040
卅	4400
卆	4040
升	2440
午	8040
卉	4044
半	9050
卌	4400
卍	1221
华	2440
协	4403
卑	2640
卒	0040
卓	2140
協	4402
单	8050
卖	4080
南	4022
単	3250
博	4304
卜	2300
卞	0023
卟	6300
占	2160
卡	2123
卢	2120
卣	2160
卤	2160
卦	4310
卧	7370
卩	7722
卫	1710
卬	2772
卮	7221
卯	2722
印	7772
危	2721
卲	1762
即	7772
却	4772
卵	7772
卷	9071
卸	8712
卹	2712
卺	1771
卻	4772
卼	1721
卿	7772
厂	7120
厄	7121
厅	7122
历	7122
厉	7122
厊	7124
压	7121
厌	7128
厍	7125
厎	7124
厏	7121
厒	7127
厔	7121
厕	7122
厖	7121
厗	7124
厘	7121
厙	7125
厚	7124
厜	7121
厝	7126
厞	7121
原	7129
厠	7122
厢	7126
厣	7125
厤	7129
厥	7128
厦	7124
厧	7128
厨	7124
厩	7121
厬	7126
厭	7123
厮	7122
厰	7124
厲	7122
厳	3224
厴	7150
厶	2073
厹	4773
去	4073
县	7773
叁	2310
参	2320
參	2320
又	1740
叉	1740
及	1724
友	4004
双	1744
反	7124
収	2774
发	2340
叔	2794
取	1714
受	2040
变	0040
叙	8794
叛	9154
叟	7740
叠	7710
叡	2764
叢	3214
口	6000
古	4060
句	2762
另	6042
叨	6702
叩	6702
只	6080
叫	6400
召	1760
叭	6800
叮	6102
可	1062
台	2360
叱	6401
史	5000
右	4060
叵	7171
叶	6400
号	6020
司	1762
叹	6704
叺	6800
叻	6402
叼	6702
叽	6701
吁	6104
吃	6801
各	2760
吆	6203
吇	6704
合	8060
吉	4060
吊	6022
吋	6400
同	7722
名	2760
后	7226
吏	5000
吐	6401
向	2722
吒	6201
吓	6103
吕	6060
吖	6802
吗	6702
吘	6804
吙	6908
君	1760
吜	6701
吝	0060
吞	2060
吟	6802
吠	6303
吡	6201
吣	6300
吤	6802
吥	6109
否	1060
吧	6071
吨	6501
吩	6802
吪	6101
含	8060
听	6202
吭	6001
吮	6301
启	3026
吰	6403
吱	6404
吲	6200
吳	2680
吴	6080
吵	6902
吶	6402
吷	6503
吸	6704
吹	6708
吻	6702
吼	6201
吽	6500
吾	1060
呀	6104
呁	6702
呂	6060
呃	6101
呅	6004
呆	6090
呇	1260
呈	6010
呉	2680
告	2460
呋	6508
呎	6708
呏	6400
呐	6402
呑	2060
呒	6101
呓	6401
呔	6403
呕	6101
呖	6102
呗	6708
员	6080
呙	6022
呛	6801
呜	6702
呟	6003
呠	6503
呡	6704
呢	6701
呣	6705
呤	6803
呥	6504
呦	6402
呧	6204
周	7722
呪	6601
呫	6106
呬	6600
呯	6104
呰	2160
呱	6203
呲	6101
味	6509
呴	6702
呵	6102
呶	6704
呷	6605
呸	6101
呺	6602
呻	6500
呼	6204
命	8062
呾	6601
呿	6403
咀	6701
咁	6407
咂	6101
咄	6207
咆	6701
咇	6300
咈	6502
咋	6801
和	2690
咍	6306
咎	2860
咏	6303
咐	6400
咑	6102
咒	6621
咔	6103
咕	6406
咖	6600
咘	6402
咙	6301
咚	6703
咛	6302
咝	6201
咠	6040
咡	6104
咢	6620
咣	6901
咤	6301
咥	6101
咦	6503
咧	6200
咨	3760
咩	6805
咪	6909
咫	7680
咬	6004
咭	6406
咮	6509
咯	6706
咰	6702
咱	6600
咲	6803
咳	6008
咴	6408
咶	6206
咷	6201
咸	5320
咺	6101
咻	6409
咼	7722
咽	6600
咾	6401
咿	6700
哀	0073
品	6066
哂	6106
哃	6702
哄	6408
哅	6702
哆	6702
哇	6401
哈	6806
哉	4365
哌	6203
响	6702
哎	6404
哏	6703
哐	6101
哑	6101
哒	6403
哓	6501
哔	6204
哕	6202
哖	6805
哗	6404
哘	6102
哙	6803
哚	6709
哜	6002
哝	6403
哞	6305
哟	6702
哠	6406
員	6080
哢	6104
哤	6301
哥	1062
哦	6305
哧	6403
哨	6902
哩	6601
哪	6702
哫	6608
哭	6643
哮	6404
哱	6404
哲	5260
哳	6202
哷	6204
哸	6204
哺	6302
哻	6604
哼	6002
哽	6104
哿	4662
唁	6006
唃	6702
唄	6608
唅	6806
唆	6304
唇	7160
唈	6601
唉	6303
唊	6403
唋	6809
唌	6203
唎	6200
唏	6402
唐	0026
唑	6801
唒	6106
唔	6106
唖	6101
唗	6408
唚	6704
唛	6504
唠	6402
唢	6908
唣	6601
唤	6708
唦	6902
唧	6702
唪	6505
唬	6101
唭	6408
售	2060
唯	6001
唰	6200
唱	6606
唲	6701
唳	6303
唴	6801
唵	6401
唶	6406
唷	6002
唸	6803
唹	6803
唻	6409
唼	6004
唾	6201
唿	6703
啀	6101
啁	6702
啃	6102
啄	6103
啅	6104
商	0022
啈	6404
啉	6409
啊	6102
啋	6209
啌	6301
啍	6004
啎	8146
問	7760
啐	6004
啑	6508
啒	6707
啓	3860
啕	6702
啖	6908
啗	6707
啜	6704
啝	6600
啞	6101
啟	3860
啡	6101
啢	6102
啣	6702
啤	6604
啥	6806
啦	6001
啧	6508
啪	6600
啬	4060
啭	6503
啮	6107
啵	6404
啶	6308
啷	6702
啸	6502
啻	0060
啼	6002
啽	6804
啾	6908
啿	6401
喀	6306
喁	6602
喂	6603
喃	6402
善	8060
喇	6200
喈	6106
喉	6703
喊	6305
喋	6409
喌	6632
喍	6109
喎	6702
喏	6406
喑	6006
喒	6806
喓	6104
喔	6701
喕	6106
喘	6202
喙	6703
喚	6703
喜	4060
喝	6602
喞	6702
喟	6602
喡	6405
喢	6107
喣	6733
喤	6601
喥	6004
喦	6077
喧	6301
喨	6001
喩	6802
喪	4073
喫	6703
喬	2022
喭	6002
單	6650
喰	6803
喱	6101
喲	6702
喳	6401
喵	6406
営	3260
喷	6408
喹	6401
喻	6802
喽	6904
喾	9060
喿	6090
嗀	4764
嗂	6707
嗃	6002
嗄	6104
嗅	6603
嗆	6806
嗇	4060
嗈	6201
嗉	6509
嗊	6108
嗋	6402
嗌	6801
嗍	6702
嗎	6102
嗏	6409
嗐	6306
嗑	6401
嗒	6406
嗓	6709
嗔	6108
嗕	6104
嗖	6704
嗙	6002
嗚	6702
嗛	6803
嗜	6406
嗝	6102
嗟	6801
嗡	6802
嗢	6601
嗣	6722
嗤	6203
嗥	6604
嗦	6409
嗨	6805
嗩	6908
嗪	6509
嗫	6104
嗬	6402
嗯	6603
嗲	6802
嗳	6204
嗵	6703
嗶	6605
嗷	6804
嗹	6503
嗺	6201
嗼	6403
嗽	6708
嗾	6803
嗿	6808
嘀	6002
嘁	6305
嘂	6666
嘄	6702
嘆	6403
嘈	6406
嘉	4046
嘌	6109
嘍	6504
嘎	6105
嘏	4764
嘐	6702
嘒	6507
嘓	6600
嘔	6101
嘕	6102
嘖	6508
嘗	9060
嘘	6101
嘛	6009
嘜	6402
嘝	6400
嘞	6402
嘟	6702
嘣	6202
嘤	6704
嘧	6307
嘩	6405
嘪	6608
嘬	6604
嘭	6202
嘮	6902
嘯	6502
嘰	6205
嘱	6702
嘲	6702
嘳	6508
嘴	6102
嘵	6401
嘶	6202
嘸	6803
嘹	6409
嘺	6202
嘻	6406
嘽	6605
嘾	6104
嘿	6603
噀	6708
噁	6103
噂	6804
噅	6202
噆	6106
噈	6301
噉	6804
噊	6702
噌	6806
噍	6003
噎	6401
噐	6666
噓	6101
噔	6201
噗	6203
噘	6108
噙	6802
噚	6704
噛	6107
噜	6706
噞	6808
噠	6403
噢	6703
噣	6602
噤	6409
噥	6503
噦	6105
器	6666
噩	1010
噪	6609
噫	6003
噬	6801
噭	6804
噮	6603
噯	6204
噰	6001
噱	6103
噲	6806
噳	6103
噴	6408
噶	6402
噷	6708
噸	6108
噹	6906
噺	6202
噻	6301
噼	6004
噾	6306
噿	6704
嚀	6302
嚁	6701
嚂	6801
嚃	6603
嚄	6404
嚅	6102
嚆	6402
嚇	6403
嚊	6602
嚌	6002
嚍	6501
嚎	6003
嚏	6408
嚐	6906
嚓	6309
嚔	6408
嚕	6706
嚗	6603
嚘	6104
嚙	6107
嚚	6666
嚜	6601
嚝	6008
嚠	6200
嚢	5073
嚣	6666
嚥	6403
嚦	6101
嚧	6101
嚨	6101
嚪	6702
嚫	6601
嚬	6108
嚭	4166
嚮	2722
嚯	6101
嚲	0644
嚳	7760
嚴	6624
嚵	6701
嚶	6604
嚷	6003
嚼	6204
嚽	6708
嚾	6401
囀	6504
囁	6104
囂	6666
囃	6001
囅	6753
囆	6403
囈	6403
囉	6601
囊	0073
囋	6408
囌	6409
囍	4466
囎	6806
囑	6702
囓	6107
囔	6003
囗	6000
囘	7722
囚	6080
四	6021
囝	6040
回	6060
囟	2600
因	6043
囡	6040
团	6024
団	6034
囤	6071
囥	6021
囧	6022
囪	2600
囫	6022
园	6021
囮	6021
困	6090
囱	2600
囲	6055
図	6040
围	6052
囵	6071
囷	6090
囹	6030
固	6060
国	6010
图	6030
囿	6022
圀	6022
圁	6060
圂	6023
圃	6022
圄	6060
圆	6080
圇	6022
圈	6071
圉	6040
圊	6022
國	6015
圌	6022
圍	6050
圏	6071
園	6023
圓	6080
圔	6010
圖	6060
團	6034
圚	6080
圛	6040
圜	6073
圞	6090
土	4010
圠	4211
圢	4112
圣	1710
圦	4810
圧	7121
在	4021
圩	4114
圪	4811
圬	4112
圭	4010
圮	4711
圯	4711
地	4411
圳	4210
圴	4712
圷	4113
圸	4217
圹	4010
场	4712
圻	4212
圾	4114
址	4111
坁	4214
坂	4114
坅	4812
均	4712
坉	4511
坊	4012
坋	4812
坌	8010
坍	4714
坎	4718
坏	4119
坐	8810
坑	4011
坒	2110
块	4518
坚	2710
坛	4113
坜	4112
坝	4718
坞	4712
坟	5000
坠	7810
坡	4414
坢	4915
坤	4510
坦	4611
坨	4311
坩	4417
坪	4114
坫	4116
坭	4711
坯	4111
坰	4712
坱	4513
坲	4512
坳	4412
坴	4010
坵	4211
坶	4715
坷	4112
坻	4214
坼	4214
坽	4813
坿	4410
垀	4214
垂	2010
垃	4011
垄	4310
垅	4311
垆	4110
垈	2310
垉	4711
型	1210
垌	4712
垏	4510
垒	2310
垓	4018
垔	1010
垕	7221
垗	4211
垘	4313
垙	4911
垚	4011
垛	4719
垝	4711
垞	4311
垟	4815
垠	4713
垡	2310
垢	4216
垣	4111
垤	4111
垥	4816
垦	7710
垧	4712
垩	1010
垪	4814
垫	5510
垭	4111
垮	4412
垰	4113
垲	4211
垳	4112
垴	4017
垵	4314
垶	4014
垸	4311
垹	4712
垺	4214
垼	2710
垽	3210
垿	4014
埀	2010
埁	4212
埂	4114
埃	4313
埆	4712
埇	4712
埋	4611
埌	4313
城	4315
埏	4214
埐	4714
埒	4214
埓	4714
埔	4312
埕	4611
埖	4411
埘	4410
埙	4618
埚	4612
埜	4410
埝	4813
域	4315
埠	4714
埡	4111
埢	4911
埣	4014
埤	4614
埥	4512
埧	4718
埩	4215
埬	4519
埭	4513
埮	4918
埯	4411
埰	4219
埱	4714
埲	4515
埳	4717
埴	4411
埵	4211
埶	4511
執	4541
埸	4612
培	4016
基	4410
埻	4014
埼	4412
埽	4712
堀	4717
堁	4619
堂	9010
堄	4711
堅	7710
堆	4011
堇	4410
堈	4712
堉	4412
堊	1010
堋	4712
堌	4610
堍	4711
堎	4414
堐	4111
堑	4210
堔	4719
堕	7410
堙	4111
堛	4116
堜	4519
堝	4712
堞	4419
堠	4713
堡	2610
堣	4612
堤	4618
堥	1810
堧	4113
堨	4612
堩	4111
堪	4411
堬	4812
堭	4611
堮	4612
堯	4021
堰	4111
報	4744
堲	7710
堳	4716
場	4612
堵	4416
堶	4412
堷	4016
堸	4711
堹	4211
堺	4612
堻	3510
堽	4611
堿	4315
塀	4714
塁	6010
塄	4612
塈	7110
塉	4412
塊	4611
塋	9910
塌	4612
塍	7921
塎	4316
塏	4211
塑	8710
塒	4414
塓	4718
塔	4416
塕	4812
塗	3810
塘	4016
塙	4012
塚	4713
塛	4119
塝	4012
塞	3010
塢	4712
塣	3610
塤	4618
塥	4112
塨	4413
塩	4811
填	4118
塬	4119
塭	4611
塯	4716
塰	3810
塱	3710
塲	4812
塴	4212
塵	0021
塶	4011
塹	5210
塺	0021
塻	4413
塼	4514
塽	4413
塾	0510
塿	4514
墀	4715
墁	4614
墂	4119
境	4011
墅	6710
墆	4412
墇	4014
墈	4412
墉	4012
墊	4510
墋	4312
墎	4712
墏	2710
墐	4411
墑	4012
墒	4012
墓	4410
墔	4211
増	4816
墘	4811
墙	4416
墚	4319
墜	7810
墝	4411
增	4816
墟	4111
墠	4615
墡	4816
墣	4213
墥	4011
墦	4216
墨	6010
墩	4814
墫	4814
墬	7710
墮	7410
墯	9410
墱	4711
墳	4418
墸	4416
墹	4712
墺	4713
墻	4416
墼	5710
墽	4814
墾	2710
墿	4614
壁	7010
壂	7710
壅	0010
壆	7710
壇	4011
壈	4019
壉	4113
壊	4413
壌	4013
壎	4213
壏	4811
壑	2710
壒	4411
壓	7121
壔	4414
壕	4013
壖	4112
壗	4511
壘	6010
壙	4018
壚	4111
壛	4712
壜	4613
壝	4513
壞	4413
壟	0110
壢	4111
壣	4217
壤	4013
壥	4111
壧	4614
壨	6610
壩	4112
士	4010
壬	2010
壮	3411
壯	2421
声	4027
壱	4071
売	4021
壳	4021
壴	4010
壶	4010
壷	4010
壹	4010
壺	4010
壻	4712
壼	4010
壽	4064
壾	4111
壿	4814
夂	2740
夃	1722
处	2340
夆	2750
备	2760
変	0024
夊	2740
夌	4040
复	8040
夎	8840
夏	1024
夐	2740
夒	1040
夔	4440
夕	2720
外	2320
夗	2721
夘	2722
夙	7721
