#横一垂二三点捺，
#叉四插五方块六，
#七角八八九是小，
#点下有横变零头。
# 1  2  3  4  5  6  7  8  9  0
# 1  2  3  4  5  6  7  8  9  0
# 横 垂 点 叉 插 框 角 八 小 亠


的	2762
一	1000
是	6080
不	1090
了	1720
在	4021
有	4022
我	2355
人	8000
他	2421
这	3030
个	8020
们	2722
来	5090
大	4003
为	3402
上	2110
时	6400
能	2121
以	2810
和	2690
要	1040
说	3871
就	0391
到	1210
地	4411
可	1062
那	1752
国	6010
会	8073
也	4471
中	5000
生	2510
子	1740
著	4460
出	2277
你	2729
家	3023
多	2720
得	2624
年	8050
用	7722
么	2073
学	3240
下	1023
去	4073
工	1010
都	4762
于	1040
之	3030
自	2600
对	7440
过	3430
方	0022
作	2821
好	4744
成	5320
小	9000
样	4895
看	2060
分	8022
十	4000
天	1043
面	1060
发	2340
然	2333
同	7722
从	8800
后	7226
动	1472
种	2590
所	7222
没	3714
她	4441
三	1010
如	4640
两	1022
又	1740
此	2111
事	5000
道	3830
还	3130
而	1022
业	3210
起	4780
主	0010
二	1010
行	2122
现	1711
数	9844
经	2711
心	3300
因	6043
想	4633
但	2621
很	2723
些	2110
点	2133
当	9017
物	2752
只	6080
与	2140
长	4273
前	8022
水	1223
本	4040
开	1044
民	7774
法	3413
其	4480
见	7721
进	3530
定	3080
实	3080
日	6010
把	5701
知	8640
最	6014
问	3760
等	8834
体	2523
高	0022
已	1771
各	2760
外	2320
里	6010
意	0033
由	5060
头	3480
力	4002
四	6021
无	1041
正	1010
使	2520
气	8001
做	2824
部	0762
理	1611
表	5073
全	8010
将	3214
相	4690
重	2010
间	3760
加	4600
或	5310
手	2050
常	9022
情	9502
及	1724
己	1771
明	6702
应	0021
它	3071
机	4791
产	0020
便	2124
度	0024
回	6060
位	2021
向	2722
儿	2201
公	8073
少	9020
形	1242
电	5071
老	4471
候	2723
果	6090
量	6010
几	7721
第	8822
什	2420
活	3216
走	4080
直	4071
比	2171
化	2421
身	2740
义	4000
先	2421
线	2315
平	1040
美	8043
利	2290
文	0040
原	7129
再	1044
给	2816
新	0292
代	2324
变	0040
西	1060
解	2725
关	8080
才	4020
立	0010
并	8044
边	3430
政	1814
元	1021
别	6240
员	6080
真	2180
声	4027
合	8060
教	4844
话	3276
每	8050
太	4003
更	1050
五	1010
叫	6400
内	4022
月	7722
百	1060
甚	4471
女	4040
至	1010
呢	6701
次	3718
题	6180
受	2040
社	3421
放	0824
山	2277
入	8000
九	4001
计	3470
今	8020
战	2365
东	4090
怎	8033
被	3424
总	8033
结	2416
则	7280
听	6202
眼	6703
打	5102
庭	0024
名	2760
光	9021
路	6716
车	4050
必	3300
命	8062
反	7124
角	2722
性	9501
书	5302
六	0080
军	3750
接	5004
处	2340
者	4460
色	2771
八	8000
世	4471
像	2723
期	4782
求	4313
设	3774
白	2600
许	3874
运	3130
亲	0090
指	5106
任	2221
图	6030
通	3730
觉	9021
论	3871
爱	2040
条	2790
式	4310
门	3700
例	2220
界	4612
即	7772
且	7710
海	3815
港	3411
万	1022
吗	6702
字	3040
记	3771
快	9503
象	2723
建	1540
算	8844
提	5608
组	2711
称	2899
近	3230
却	4772
花	4421
共	4480
带	4422
往	2021
观	7741
完	3021
场	4712
感	5333
风	7721
件	2520
类	9080
难	7041
特	2454
住	2021
信	2026
决	3513
程	2691
示	1090
空	3010
号	6020
影	6292
何	2122
展	7723
北	1111
认	3870
制	2220
思	6033
质	7228
科	2490
吃	6801
较	4054
半	9050
市	0022
球	1313
取	1714
望	0710
强	1623
流	3411
笑	8843
片	2202
坐	8810
该	3078
王	1010
验	7811
阶	7822
交	0040
党	9021
区	7171
早	6040
保	2629
造	3430
千	2040
极	4794
热	5533
写	3740
队	7820
管	8877
七	4071
根	4793
目	6010
父	8040
南	4022
安	3040
孩	1048
资	3780
非	1111
神	3520
改	1874
切	4772
师	2102
妈	4742
金	8010
转	4553
若	4460
死	1021
品	6066
清	3512
满	3412
报	5704
农	4073
单	8050
办	4033
级	2714
马	7712
远	3130
吧	6071
收	2874
步	2120
据	5706
连	3430
容	3060
段	7744
争	2750
离	0022
服	7724
跟	6713
视	3721
试	3374
究	3041
告	2460
音	0060
导	7734
统	2011
积	2698
治	3316
香	2060
张	1223
士	4010
识	3678
易	6022
须	2128
虽	6013
照	6733
料	9490
似	2820
器	6666
苦	4460
始	4346
故	4864
乐	7290
整	5810
术	4390
革	4450
精	9592
火	9080
传	2423
需	1022
友	4004
务	2742
确	1762
约	2712
研	1164
系	2090
领	8138
失	2503
除	7829
请	3572
份	2822
未	5090
消	3912
越	4380
具	6080
曾	8060
志	4033
商	0022
够	2722
谈	3978
达	3430
足	6080
深	3719
项	1118
备	2760
钱	8375
轻	4751
青	5022
府	0024
般	2744
石	1060
校	4094
演	3318
准	3011
持	5404
兴	9080
众	8088
包	2771
食	8073
增	4816
响	6702
船	2846
病	0012
细	2610
飞	1201
答	8860
仍	2722
习	1712
值	2421
列	1220
米	9090
亦	0033
功	1412
让	3171
率	0040
晚	6701
参	2320
母	7750
节	4422
价	2822
调	3772
土	4010
讲	3570
另	6042
河	3112
院	7321
房	3022
找	5305
济	3012
基	4410
拿	8050
星	6010
言	0060
英	4453
息	2633
装	3473
举	9050
育	0022
温	3611
随	7423
黑	6033
群	1865
买	1780
欢	7748
画	1077
史	5000
劳	4442
夜	0024
集	2090
站	0116
衣	0073
落	4416
团	6024
底	0024
规	5781
联	1848
谁	3071
古	4060
夫	5003
哪	6702
首	8060
选	3430
际	7129
司	1762
啊	6102
推	5001
刻	0280
均	4712
喜	4060
引	1220
红	2111
留	7760
倒	2220
渐	3212
证	3171
养	8022
读	3478
存	4024
官	3077
呀	6104
格	4796
怕	9600
断	2272
您	2733
树	4490
纸	2214
送	3830
令	8030
广	0020
专	5030
干	1040
久	2780
岁	2220
注	3011
低	2224
支	4040
简	8822
显	6010
医	7171
愿	7133
族	0823
初	3722
历	7122
境	4011
爸	8071
铁	8578
势	5542
环	1119
乎	2040
标	4199
议	3470
斗	3400
差	8021
适	3230
屋	7721
助	7412
织	2618
皮	4024
块	4518
哥	1062
微	2824
朋	7722
客	3060
黄	4480
依	2023
紧	2790
油	3516
拉	5001
假	2724
续	2418
速	3530
草	4440
局	7722
华	2440
右	4060
吸	6704
脸	7821
阳	7620
终	2713
考	4420
素	5090
破	1464
脚	7722
属	7722
敌	2864
况	3611
权	4794
刚	7220
围	6052
技	5404
费	5580
置	6071
句	2762
城	4315
严	1020
止	2110
男	6042
忙	9001
态	4033
害	3060
排	5101
错	8476
穿	3024
密	3077
致	1814
钟	8570
弟	8022
急	2733
赛	3080
兵	7280
供	2428
诉	3274
台	2360
否	1060
静	5725
睡	6201
左	4001
查	4010
林	4499
压	7121
某	4490
胜	7521
划	5200
厂	7120
察	3090
击	5077
洲	3210
午	8040
周	7722
绝	2711
停	2022
继	2911
帝	0022
艺	4471
伤	2822
居	7726
鱼	2710
跑	6711
语	3176
派	3213
念	8033
纪	2711
叶	6400
奇	4062
卖	4080
余	8090
班	1111
省	9060
唱	6606
味	6509
德	2423
室	3010
充	0021
圆	6080
雨	1022
防	7022
银	8773
负	2780
责	5080
毛	2071
竟	0021
爷	8022
帮	5722
液	3014
射	2420
配	1761
酒	3116
睛	6502
律	2520
状	3313
构	4792
尽	7730
血	2710
饭	2274
歌	1768
布	4022
采	2090
赶	4280
冷	3812
怪	9701
靠	2411
委	2040
效	0844
坏	4119
复	8040
投	5704
慢	9604
灯	9182
木	4090
获	4428
案	3090
双	1744
洋	3815
层	7723
含	8060
护	5300
弹	1825
待	2424
修	2822
尤	4301
昨	6801
突	3043
讨	3470
村	4490
沙	3912
批	5101
减	3315
货	2480
课	3679
啦	6001
坚	2710
敢	1814
亮	0021
预	1128
笔	8871
误	3678
既	7171
述	3330
短	8141
汽	3811
拍	5600
营	4460
顶	1128
席	0022
趣	4180
限	7723
药	4412
固	6060
植	4491
警	4860
维	2011
抗	5001
忽	2733
概	4191
呼	6204
章	0040
脑	7027
互	1010
股	7724
乱	2261
座	0021
距	6111
武	1314
剧	7220
顾	7128
创	8270
印	7772
希	4022
亚	1010
激	3814
烧	9581
杂	4090
职	1648
输	4852
练	2519
端	0212
朝	4742
替	5560
险	7821
免	2741
施	0821
独	4523
缺	8573
旧	2600
景	6090
妇	4747
旁	0022
姐	4741
源	3119
阵	7425
祖	3721
仅	2724
谓	3672
担	5601
测	3210
江	3111
异	1744
乘	2090
曲	5560
牛	2500
跳	6211
换	5708
富	3060
惊	9009
遇	3630
困	6090
按	5304
略	6706
恶	1033
永	3023
良	3073
型	1210
嘴	6102
园	6021
怀	9109
乡	2020
检	4891
克	4021
升	2440
封	4410
板	4194
店	0026
守	3034
陆	7527
背	1122
救	4814
玩	1111
烈	1233
礼	3221
善	8060
痛	0012
杀	4090
括	5206
毒	5050
戏	7345
攻	1814
苏	4433
普	8060
透	3230
途	3830
肉	4022
肯	2122
沈	3411
烟	9680
田	6040
优	2321
娘	4343
付	2420
汉	3714
败	7884
幸	4040
春	5060
暗	6006
绿	2719
尺	7780
模	4493
熟	0533
伟	2522
掉	5104
央	5003
婚	4246
录	1790
野	6712
益	8010
